COUNTRYCODE,YEAR,MILITARYSPENDINGGDP
HUN,2016,0.99911654
HUN,2017,1.1916968
HUN,2018,1.0022045
HUN,2019,1.3278252
HUN,2020,1.7462816
HUN,2021,1.3152099
HUN,2022,1.8331481
HUN,2023,2.049511
HUN,2024,2.1563098
ISL,2023,
IND,1956,2.020049
IND,1957,2.475
IND,1958,1.9224896
IND,1959,2.1360717
IND,1960,2.0040123
IND,1961,2.0743597
IND,1962,2.7454004
IND,1963,4.025306
IND,1964,3.819237
IND,1965,3.871415
IND,1966,3.5723705
IND,1967,3.2239237
IND,1968,3.2455688
IND,1969,3.1408145
IND,1970,3.1851833
IND,1971,3.6524534
IND,1972,3.7179475
IND,1973,3.1586437
IND,1974,3.2028263
IND,1975,3.5345986
IND,1976,3.4778829
IND,1977,3.162772
IND,1978,3.1263318
IND,1979,3.2613285
IND,1980,3.1337812
IND,1981,3.1862483
IND,1982,3.3451178
IND,1983,3.3230689
IND,1984,3.4168758
IND,1985,3.5690303
IND,1986,4.1064687
IND,1987,4.2313175
IND,1988,3.7286718
IND,1989,3.5341794
IND,1990,3.1462147
IND,1991,2.9099743
IND,1992,2.7048397
IND,1993,2.8235424
IND,1994,2.6646738
IND,1995,2.5784836
IND,1996,2.472768
IND,1997,2.6477325
IND,1998,2.7273114
IND,1999,2.9571955
IND,2000,2.94893
IND,2001,2.9244356
IND,2002,2.8268669
IND,2003,2.6777768
IND,2004,2.8287523
IND,2005,2.9105875
IND,2006,2.6803815
IND,2007,2.4782467
IND,2008,2.6314607
IND,2009,3.1293848
IND,2010,2.8894634
IND,2011,2.704482
IND,2012,2.6181664
IND,2013,2.5488248
IND,2014,2.5439818
IND,2015,2.4574502
IND,2016,2.5431516
IND,2017,2.5315113
IND,2018,2.4242845
IND,2019,2.5459983
IND,2020,2.8036158
IND,2021,2.4687414
IND,2022,2.3830981
IND,2023,2.3567944
IND,2024,2.2712033
IDN,1974,2.705921
IDN,1975,3.4921892
IDN,1976,3.4218676
IDN,1977,3.206089
IDN,1978,3.1631935
IDN,1979,3.020259
IDN,1980,2.9172177
IDN,1981,2.8846219
IDN,1982,2.9019284
IDN,1983,2.3981295
IDN,1984,2.2854204
IDN,1985,2.1705995
IDN,1986,2.0097654
IDN,1987,1.7221878
IDN,1988,1.5308411
IDN,1989,1.3891363
IDN,1990,1.4104929
IDN,1991,1.3240641
IDN,1992,1.356876
IDN,1993,1.2235578
IDN,1994,1.2661556
IDN,1995,1.2263099
IDN,1996,1.2643925
IDN,1997,1.4977417
IDN,1998,1.0191169
IDN,1999,0.8108127
IDN,2000,0.68448377
IDN,2001,0.57279265
IDN,2002,0.7001202
IDN,2003,0.90928507
IDN,2004,0.9457146
IDN,2005,0.75078934
IDN,2006,0.65870273
IDN,2007,0.71236193
IDN,2008,0.57894576
IDN,2009,0.5711339
IDN,2010,0.6175871
IDN,2011,0.6537767
IDN,2012,0.7115495
IDN,2013,0.91876984
IDN,2014,0.7778552
IDN,2015,0.88226676
IDN,2016,0.79222023
IDN,2017,0.8651914
IDN,2018,0.71892816
IDN,2019,0.7285637
IDN,2020,0.88627774
IDN,2021,0.7415258
IDN,2022,0.7680126
IDN,2023,0.8211081
IDN,2024,0.77921677
IRN,1960,2.2949088
IRN,1961,2.346642
IRN,1962,2.307411
IRN,1963,2.590357
IRN,1964,2.8818269
IRN,1965,3.2495248
IRN,1966,3.8189955
IRN,1967,4.457992
IRN,1968,5.1763635
IRN,1969,5.969054
IRN,1970,5.856903
IRN,1971,3.0470126
IRN,1972,2.2753704
IRN,1973,1.8647054
IRN,1974,8.75035
IRN,1975,12.069193
IRN,1976,11.2479725
IRN,1977,10.189831
IRN,1978,11.113205
IRN,1979,5.797247
IRN,1980,5.34315
IRN,1981,8.190381
IRN,1982,7.906891
IRN,1983,7.09708
IRN,1984,6.3548536
IRN,1985,6.5124183
IRN,1986,6.0793357
IRN,1987,5.8891077
IRN,1988,6.269778
IRN,1989,4.5579805
IRN,1990,2.9426503
IRN,1991,2.169708
IRN,1992,1.7893053
IRN,1993,1.7003613
IRN,1994,2.07301
IRN,1995,2.154166
IRN,1996,2.2448647
IRN,1997,2.498875
IRN,1998,2.6290793
IRN,1999,2.4045517
IRN,2000,2.2950423
IRN,2001,2.4181793
IRN,2002,2.1745763
IRN,2003,2.4050403
IRN,2004,2.8345578
IRN,2005,3.0366545
IRN,2006,3.315194
IRN,2007,2.6539829
IRN,2008,2.683342
IRN,2009,3.0477057
IRN,2010,2.7865481
IRN,2011,2.3816345
IRN,2012,2.6866083
IRN,2013,2.1807718
IRN,2014,2.1165571
IRN,2015,2.5570908
IRN,2016,2.7964356
IRN,2017,2.8443384
IRN,2018,2.3562949
IRN,2019,2.1469474
IRN,2020,2.1770103
IRN,2021,2.2239428
IRN,2022,2.1106215
IRN,2023,2.3517919
IRN,2024,2.0104318
IRQ,1957,6.5426936
IRQ,1958,6.075353
IRQ,1959,6.712798
IRQ,1960,7.050632
IRQ,1961,6.851399
IRQ,1962,6.9108167
IRQ,1963,8.250885
IRQ,1964,7.956514
IRQ,1965,8.873267
IRQ,1966,8.520558
IRQ,1967,8.427063
IRQ,1968,9.220854
IRQ,1969,11.380085
IRQ,1970,11.168226
IRQ,1971,10.51611
IRQ,1972,10.641092
IRQ,1973,12.258362
IRQ,1974,12.49482
IRQ,1975,11.674623
IRQ,1976,11.1631
IRQ,1977,9.812813
IRQ,1978,8.11776
IRQ,1979,6.148768
IRQ,1980,5.5115247
IRQ,1981,10.829535
IRQ,2004,1.675578
IRQ,2005,2.2425802
IRQ,2006,1.8975718
IRQ,2007,2.239928
IRQ,2008,2.36776
IRQ,2009,2.8991401
IRQ,2010,2.7093523
IRQ,2011,2.3034403
IRQ,2012,1.8995683
IRQ,2013,3.315831
IRQ,2014,2.950614
IRQ,2015,5.4129252
IRQ,2016,3.5501347
IRQ,2017,3.9089847
IRQ,2018,2.7517247
IRQ,2019,3.237195
IRQ,2020,3.1121788
IRQ,2021,2.2611117
IRQ,2022,1.6400113
IRQ,2023,2.2626948
IRQ,2024,2.3571405
IRL,1958,1.4489518
IRL,1959,1.418392
IRL,1960,1.3303868
IRL,1961,1.3201421
IRL,1962,1.29022
IRL,1963,1.242817
IRL,1964,1.3032079
IRL,1965,1.3269081
IRL,1966,1.2343605
IRL,1967,1.1871268
IRL,1968,1.1328512
IRL,1969,1.0992804
IRL,1970,1.1586094
IRL,1971,1.2439451
IRL,1972,1.328811
IRL,1973,1.3126949
IRL,1974,1.4069324
IRL,1975,1.625959
IRL,1976,1.6151626
IRL,1977,1.5251775
IRL,1978,1.4830835
IRL,1979,1.5822006
IRL,1980,1.665267
IRL,1981,1.5806066
IRL,1982,1.5912368
IRL,1983,1.4926312
IRL,1984,1.4124395
IRL,1985,1.4160442
IRL,1986,1.4232053
IRL,1987,1.2823002
IRL,1988,1.1994342
IRL,1989,1.105476
IRL,1990,1.2035033
IRL,1991,1.2539353
IRL,1992,1.2041185
IRL,1993,1.1392251
IRL,1994,1.1087326
IRL,1995,1.015363
IRL,1996,0.9908963
IRL,1997,0.9236215
IRL,1998,0.8230676
IRL,1999,0.7500766
IRL,2000,0.6949611
IRL,2001,0.70276505
IRL,2002,0.63383335
IRL,2003,0.58745605
IRL,2004,0.5678998
IRL,2005,0.5406127
IRL,2006,0.5131512
IRL,2007,0.5087548
IRL,2008,0.5769878
IRL,2009,0.601169
IRL,2010,0.5745742
IRL,2011,0.5395082
IRL,2012,0.50928915
IRL,2013,0.49161342
IRL,2014,0.4476684
IRL,2015,0.3298546
IRL,2016,0.3279076
IRL,2017,0.29612073
IRL,2018,0.28011227
IRL,2019,0.27329352
IRL,2020,0.26268476
IRL,2021,0.2386377
IRL,2022,0.21250239
IRL,2023,0.2303747
IRL,2024,0.23909633
IMN,2023,
ISR,1960,7.4602485
ISR,1961,7.865016
ISR,1962,9.160792
ISR,1963,9.753574
ISR,1964,8.984627
ISR,1965,8.569154
ISR,1966,9.434673
ISR,1967,15.442514
ISR,1968,17.428015
ISR,1969,19.089317
ISR,1970,23.447056
ISR,1971,22.799803
ISR,1972,20.371017
ISR,1973,27.856094
ISR,1974,27.655285
ISR,1975,30.463802
ISR,1976,29.245594
ISR,1977,23.087214
ISR,1978,22.891136
ISR,1979,19.384693
ISR,1980,18.919336
ISR,1981,20.262268
ISR,1982,18.38821
ISR,1983,15.546888
ISR,1984,16.182228
ISR,1985,16.600643
ISR,1986,14.767713
ISR,1987,16.900145
ISR,1988,15.947095
ISR,1989,12.445733
ISR,1990,12.362686
ISR,1991,15.586983
ISR,1992,10.925077
ISR,1993,11.523244
ISR,1994,10.119966
ISR,1995,7.5279565
ISR,1996,7.379177
ISR,1997,7.1795216
ISR,1998,6.7135997
ISR,1999,6.3023133
ISR,2000,6.10002
ISR,2001,6.2999325
ISR,2002,6.367959
ISR,2003,6.2528663
ISR,2004,6.139407
ISR,2005,6.05116
ISR,2006,5.8558726
ISR,2007,6.1623297
ISR,2008,6.2395115
ISR,2009,5.976649
ISR,2010,5.7890754
ISR,2011,5.632364
ISR,2012,5.5102205
ISR,2013,5.443734
ISR,2014,5.6305747
ISR,2015,5.4229746
ISR,2016,5.4174876
ISR,2017,5.4268274
ISR,2018,5.288197
ISR,2019,5.0721273
ISR,2020,5.276264
ISR,2021,4.934946
ISR,2022,4.4330125
ISR,2023,5.3848
ISR,2024,8.776717
ITA,1951,3.7770896
ITA,1952,3.9941206
ITA,1953,3.327557
ITA,1954,3.5321932
ITA,1955,3.251679
ITA,1956,3.166196
ITA,1957,3.0858738
ITA,1958,3.0421336
ITA,1959,2.9538941
ITA,1960,2.713826
ITA,1961,2.573869
ITA,1962,2.6338384
ITA,1963,2.7534378
ITA,1964,2.7273557
ITA,1965,2.7475803
ITA,1966,2.98872
ITA,1967,2.767747
ITA,1968,2.6489615
ITA,1969,2.4224007
ITA,1970,2.0582101
ITA,1971,2.238971
ITA,1972,2.391176
ITA,1973,2.1958175
ITA,1974,2.0706267
ITA,1975,1.9752321
ITA,1976,1.8281437
ITA,1977,1.8908086
ITA,1978,1.879755
ITA,1979,1.8739594
ITA,1980,1.7636433
ITA,1981,1.8211124
ITA,1982,2.005373
ITA,1983,2.0165014
ITA,1984,2.0086079
ITA,1985,1.9363688
ITA,1986,1.9771427
ITA,1987,2.0603535
ITA,1988,2.0728576
ITA,1989,2.0264273
ITA,1990,1.8807985
ITA,1991,1.8588526
ITA,1992,1.751977
ITA,1993,1.7867681
ITA,1994,1.7137427
ITA,1995,1.4596372
ITA,1996,1.5814278
ITA,1997,1.6189351
ITA,1998,1.6362128
ITA,1999,1.6752256
ITA,2000,1.7333974
ITA,2001,1.6668744
ITA,2002,1.6939425
ITA,2003,1.6983995
ITA,2004,1.6722894
ITA,2005,1.5951613
ITA,2006,1.5143431
ITA,2007,1.4409182
ITA,2008,1.5300512
ITA,2009,1.5474892
ITA,2010,1.4943131
ITA,2011,1.4682922
ITA,2012,1.4194623
ITA,2013,1.3916775
ITA,2014,1.2763307
ITA,2015,1.2024732
ITA,2016,1.3277339
ITA,2017,1.3512235
ITA,2018,1.3544332
ITA,2019,1.3061167
ITA,2020,1.7298496
ITA,2021,1.6628637
ITA,2022,1.6516424
ITA,2023,1.6064605
ITA,2024,1.6092457
JAM,1976,0.9253078
JAM,1977,0.94100124
JAM,1981,1.5079424
JAM,1982,1.6277207
JAM,1983,1.3859892
JAM,1984,1.0597318
JAM,1985,0.8910598
JAM,1986,0.8539333
JAM,1987,0.77044636
JAM,1988,0.8079907
JAM,1989,0.92926294
JAM,1990,0.8407851
JAM,1991,0.75852454
JAM,1992,1.1078383
JAM,1993,0.82190645
JAM,1994,0.6299206
JAM,1995,0.5387092
JAM,1996,0.56765664
JAM,1997,0.6550548
JAM,1998,0.54494786
JAM,1999,0.51105154
JAM,2000,0.48631975
JAM,2001,0.50435895
JAM,2002,0.58543104
JAM,2003,0.58159626
JAM,2004,0.53597
JAM,2005,0.5276637
JAM,2006,0.6089223
JAM,2007,0.6524579
JAM,2008,0.9533543
JAM,2009,0.9472274
JAM,2010,0.8741795
JAM,2011,0.9251658
JAM,2012,0.92953604
JAM,2013,0.898968
JAM,2014,0.8727842
JAM,2015,0.87235343
JAM,2016,0.9548313
JAM,2017,0.9734331
JAM,2018,1.3328468
JAM,2019,1.6815258
JAM,2020,1.7064707
JAM,2021,1.4667687
JAM,2022,1.2899995
JAM,2023,1.1859959
JAM,2024,1.2738574
JPN,1952,2.0709345
JPN,1953,2.031072
JPN,1954,2.1931512
JPN,1955,2.1028736
JPN,1956,1.7458767
JPN,1957,1.496551
JPN,1958,1.4321867
JPN,1959,1.2641866
JPN,1960,1.0805949
JPN,1961,0.9166602
JPN,1962,0.8829816
JPN,1963,0.90291166
JPN,1964,0.87504613
JPN,1965,0.89971393
JPN,1966,0.879421
JPN,1967,0.83623034
JPN,1968,0.7938665
JPN,1969,0.772551
JPN,1970,0.7732303
JPN,1971,0.8241193
JPN,1972,0.84247535
JPN,1973,0.8150144
JPN,1974,0.8620683
JPN,1975,0.907387
JPN,1976,0.8916511
JPN,1977,0.890681
JPN,1978,0.89128643
JPN,1979,0.90739214
JPN,1980,0.90679425
JPN,1981,0.9166482
JPN,1982,0.92637557
JPN,1983,0.95229745
JPN,1984,0.9584041
JPN,1985,0.959398
JPN,1986,0.96281123
JPN,1987,0.96551085
JPN,1988,0.9497088
JPN,1989,0.940781
JPN,1990,0.9417918
JPN,1991,0.9408219
JPN,1992,0.9483124
JPN,1993,0.9506638
JPN,1994,0.90593135
JPN,1995,0.9009303
JPN,1996,0.89464897
JPN,1997,0.9045152
JPN,1998,0.92351335
JPN,1999,0.93017983
JPN,2000,0.9159856
JPN,2001,0.9316729
JPN,2002,0.9403575
JPN,2003,0.94004667
JPN,2004,0.92660403
JPN,2005,0.9169168
JPN,2006,0.9029884
JPN,2007,0.8849874
JPN,2008,0.90785503
JPN,2009,0.97296953
JPN,2010,0.9490326
JPN,2011,0.97482353
JPN,2012,0.95676184
JPN,2013,0.94053847
JPN,2014,0.9578009
JPN,2015,0.9472835
JPN,2016,0.92951673
JPN,2017,0.91322947
JPN,2018,0.9624974
JPN,2019,0.9922314
JPN,2020,1.0167613
JPN,2021,1.0638405
JPN,2022,1.009944
JPN,2023,1.1395464
JPN,2024,1.3713969
JEY,2023,
JOR,1959,22.540108
JOR,1960,20.396746
JOR,1961,16.507076
JOR,1962,18.1455
JOR,1963,17.118511
JOR,1964,14.842176
JOR,1965,13.409905
JOR,1966,19.49426
JOR,1967,23.492462
JOR,1968,24.063818
JOR,1970,18.508026
JOR,1971,17.152962
JOR,1972,18.355185
JOR,1973,18.66516
JOR,1974,17.509987
JOR,1975,15.246637
JOR,1976,17.241014
JOR,1977,12.529296
JOR,1978,11.717493
JOR,1979,12.213802
JOR,1980,10.645878
JOR,1981,10.008974
JOR,1982,9.939695
JOR,1983,9.850838
JOR,1984,9.2163
JOR,1985,10.048109
JOR,1986,9.774561
JOR,1987,9.57758
JOR,1988,9.363615
JOR,1989,9.070781
JOR,1990,7.7510676
JOR,1991,9.973089
JOR,1992,6.9242487
JOR,1993,6.9771094
JOR,1994,6.5394573
JOR,1995,4.4542484
JOR,1996,6.0269175
JOR,1997,6.1315064
JOR,1998,6.274622
JOR,1999,6.282233
JOR,2000,6.2565565
JOR,2001,5.8930783
JOR,2002,5.4460144
JOR,2003,6.0010595
JOR,2004,5.1417212
JOR,2005,4.795323
JOR,2006,4.659324
JOR,2007,5.8512826
JOR,2008,5.9949713
JOR,2009,6.3913836
JOR,2010,5.7415
JOR,2011,5.4016414
JOR,2012,4.655721
JOR,2013,4.19374
JOR,2014,4.2034526
JOR,2015,4.185163
JOR,2016,4.4355063
JOR,2017,4.684354
JOR,2018,4.560091
JOR,2019,4.5662374
JOR,2020,4.7045712
JOR,2021,4.7018213
JOR,2022,4.798377
JOR,2023,4.812246
JOR,2024,4.800187
KAZ,1993,1.0626203
KAZ,1994,0.83873177
KAZ,1995,1.0324216
KAZ,1996,1.2019944
KAZ,1997,1.112939
KAZ,1998,1.1497383
KAZ,1999,0.8196071
KAZ,2000,0.784645
KAZ,2001,0.99981743
KAZ,2002,0.9983377
KAZ,2003,1.0299275
KAZ,2004,0.9882397
KAZ,2005,1.0363213
KAZ,2006,0.97899884
KAZ,2007,1.2968768
KAZ,2008,1.1546686
KAZ,2009,1.1030332
KAZ,2010,1.0144155
KAZ,2011,0.9365136
KAZ,2012,1.0469065
KAZ,2013,1.0780846
KAZ,2014,1.0416921
KAZ,2015,1.1097215
KAZ,2016,0.9335518
KAZ,2017,0.83189493
KAZ,2018,0.8356257
KAZ,2019,1.0209163
KAZ,2020,0.90718865
KAZ,2021,0.8192817
KAZ,2022,0.51743585
KAZ,2023,0.4407757
KAZ,2024,0.42842844
KEN,1960,0.32731777
KEN,1961,0.11299435
KEN,1962,0.077319585
KEN,1963,0.20648968
KEN,1964,0.5898877
KEN,1965,0.9903348
KEN,1966,1.1332685
KEN,1967,1.3049936
KEN,1968,1.2183429
KEN,1969,1.0800692
KEN,1970,1.0574832
KEN,1971,1.227715
KEN,1972,1.5418118
KEN,1973,1.659278
KEN,1974,1.7770026
KEN,1975,1.8789026
KEN,1976,2.4847429
KEN,1977,3.7401755
KEN,1978,5.199292
KEN,1979,5.501606
KEN,1980,4.51532
KEN,1981,4.2253246
KEN,1982,4.572783
KEN,1983,4.195234
KEN,1984,3.4769125
KEN,1985,2.3757575
KEN,1986,2.5035753
KEN,1987,3.1337435
KEN,1988,2.9455533
KEN,1989,2.7408516
KEN,1990,2.888215
KEN,1991,2.354258
KEN,1992,1.9007467
KEN,1993,1.8377416
KEN,1994,1.6412529
KEN,1995,1.6467161
KEN,1996,1.4179547
KEN,1997,1.3406385
KEN,1998,1.2201226
KEN,1999,1.1869742
KEN,2000,1.313742
KEN,2001,1.5047549
KEN,2002,1.6324079
KEN,2003,1.6500999
KEN,2004,1.6141942
KEN,2005,1.690587
KEN,2006,1.4551773
KEN,2007,1.5479124
KEN,2008,1.6158502
KEN,2009,1.3650757
KEN,2010,1.3699853
KEN,2011,1.379743
KEN,2012,1.4895773
KEN,2013,1.3953965
KEN,2014,1.1994334
KEN,2015,1.2031693
KEN,2016,1.2473098
KEN,2017,1.237594
KEN,2018,1.2073854
KEN,2019,1.1125711
KEN,2020,1.1084342
KEN,2021,1.0772003
KEN,2022,1.0102053
KEN,2023,0.9753881
KEN,2024,0.9995466
,2023,
,2023,
,2023,
,2023,
,2023,
KIR,2023,
OWID_KRU,2023,
OWID_KOS,2008,0.016302794
OWID_KOS,2009,0.48159727
OWID_KOS,2010,0.722607
OWID_KOS,2011,0.80477417
OWID_KOS,2012,0.70395076
OWID_KOS,2013,0.7217393
OWID_KOS,2014,0.75832784
OWID_KOS,2015,0.7942803
OWID_KOS,2016,0.77786684
OWID_KOS,2017,0.802901
OWID_KOS,2018,0.8044206
OWID_KOS,2019,0.831726
OWID_KOS,2020,1.023039
OWID_KOS,2021,0.84592986
OWID_KOS,2022,1.1500461
OWID_KOS,2023,1.2735134
OWID_KOS,2024,1.4765964
KWT,1970,2.3927875
KWT,1971,1.8921852
KWT,1972,2.0389345
KWT,1973,2.5249376
KWT,1974,3.2791185
KWT,1977,5.293682
KWT,1978,4.760788
KWT,1979,3.5485282
KWT,1980,3.313991
KWT,1981,4.1270065
KWT,1982,5.954297
KWT,1983,6.830511
KWT,1984,6.754864
KWT,1985,6.4341083
KWT,1986,7.2362094
KWT,1987,5.9762554
KWT,1988,8.236619
KWT,1989,8.539829
KWT,1990,48.517265
KWT,1991,117.34983
KWT,1992,31.786024
KWT,1993,12.44022
KWT,1994,13.259239
KWT,1995,13.581581
KWT,1996,10.292648
KWT,1997,8.086475
KWT,1998,8.79656
KWT,1999,7.590224
KWT,2000,7.1501484
KWT,2001,7.700626
KWT,2002,7.399194
KWT,2003,6.543924
KWT,2004,5.804461
KWT,2005,4.3430257
KWT,2006,3.5426457
KWT,2007,3.5903268
KWT,2008,3.0060728
KWT,2009,3.971806
KWT,2010,3.756148
KWT,2011,3.5013974
KWT,2012,3.4137416
KWT,2013,3.2715316
KWT,2014,3.5856183
KWT,2015,5.007469
KWT,2016,5.8935194
KWT,2017,5.6074457
KWT,2018,5.190855
KWT,2019,5.323117
KWT,2020,6.4721727
KWT,2021,6.351581
KWT,2022,4.5107546
KWT,2023,4.7688584
KWT,2024,4.8409324
KGZ,1992,1.6423074
KGZ,1993,1.5317944
KGZ,1994,2.586362
KGZ,1995,3.4586158
KGZ,1996,2.9882731
KGZ,1997,3.1122673
KGZ,1998,2.667562
KGZ,1999,2.6852064
KGZ,2000,2.878896
KGZ,2001,2.345037
KGZ,2002,2.7266982
KGZ,2003,2.8658698
KGZ,2004,2.8485115
KGZ,2005,3.0776923
KGZ,2006,3.168898
KGZ,2007,3.0575008
KGZ,2008,2.9048724
KGZ,2009,3.1761005
KGZ,2010,3.8461745
KGZ,2011,3.3988361
KGZ,2012,3.207259
KGZ,2013,3.1962042
KGZ,2014,3.3758926
KGZ,2015,3.4516528
KGZ,2016,3.3440177
KGZ,2017,3.1048906
KGZ,2018,3.0285451
KGZ,2019,2.7106862
KGZ,2020,3.1071837
KGZ,2021,2.8402731
KGZ,2022,2.90437
KGZ,2023,3.4549057
KGZ,2024,2.9662037
LAO,1992,8.675312
LAO,1993,8.107511
LAO,1994,7.522004
LAO,1995,5.8341956
LAO,1996,4.186707
LAO,1997,3.839007
LAO,1998,2.5942173
LAO,1999,1.0577426
LAO,2000,0.79154325
LAO,2001,0.7171152
LAO,2002,0.5839349
LAO,2003,0.49215695
LAO,2004,0.4337253
LAO,2005,0.3925086
LAO,2006,0.34316275
LAO,2007,0.31217378
LAO,2008,0.2738209
LAO,2009,0.21719477
LAO,2010,0.20456712
LAO,2011,0.21212655
LAO,2012,0.19945507
LAO,2013,0.18989518
LAO,2023,
LVA,1993,0.7352954
LVA,1994,0.8387572
LVA,1995,0.8315371
LVA,1996,0.65794384
LVA,1997,0.59826833
LVA,1998,0.6047795
LVA,1999,0.7723688
LVA,2000,0.90176696
LVA,2001,1.0618032
LVA,2002,1.5917994
LVA,2003,1.6822033
LVA,2004,1.6586902
LVA,2005,1.6714209
LVA,2006,1.7999599
LVA,2007,1.6364994
LVA,2008,1.7043587
LVA,2009,1.4159349
LVA,2010,1.1061172
LVA,2011,1.1073762
LVA,2012,0.9429347
LVA,2013,0.97284627
LVA,2014,0.9780389
LVA,2015,1.0735224
LVA,2016,1.5017446
LVA,2017,1.6527574
LVA,2018,2.13473
LVA,2019,2.090168
LVA,2020,2.2275953
LVA,2021,2.1557798
LVA,2022,2.2546194
LVA,2023,2.9701695
LVA,2024,3.2579913
LBN,1964,3.6562498
LBN,1965,3.888731
LBN,1966,4.1634345
LBN,1967,4.8429317
LBN,1968,4.844372
LBN,1969,4.6440306
LBN,1970,4.3362103
LBN,1971,4.000741
LBN,1972,5.0903378
LBN,1973,3.8152893
LBN,1976,12.124908
LBN,1977,4.7322845
LBN,1978,8.489601
LBN,1979,10.07175
LBN,1980,12.357142
LBN,1981,9.583333
LBN,1982,9.286451
LBN,1983,13.455621
LBN,1984,10.968727
LBN,1985,6.286976
LBN,1986,5.2638397
LBN,1987,1.1218466
LBN,1988,1.1865782
LBN,1990,7.551952
LBN,1991,5.1548886
LBN,1992,7.9839983
LBN,1993,6.011279
LBN,1994,6.9977136
LBN,1995,6.711928
LBN,1996,5.6618524
LBN,1997,4.3051543
LBN,1998,4.0232525
LBN,1999,4.770439
LBN,2000,5.3921003
LBN,2001,5.447896
LBN,2002,4.753301
LBN,2003,4.675691
LBN,2004,4.5111923
LBN,2005,4.477395
LBN,2006,4.581431
LBN,2007,4.641005
LBN,2008,4.016241
LBN,2009,4.0288677
LBN,2010,4.123947
LBN,2011,4.073757
LBN,2012,3.9921436
LBN,2013,4.1290827
LBN,2014,4.7199416
LBN,2015,4.485171
LBN,2016,5.0959806
LBN,2017,4.6033974
LBN,2018,5.055521
LBN,2019,4.7393827
LBN,2020,3.0266583
LBN,2021,1.6090542
LBN,2022,1.3950377
LBN,2023,1.6240922
LBN,2024,2.5882852
LSO,1976,1.5517913
LSO,1977,1.438132
LSO,1978,1.5056083
LSO,1979,1.8512076
LSO,1980,3.1585364
LSO,1981,3.3115103
LSO,1982,4.3577366
LSO,1983,4.0130568
LSO,1984,3.9791439
LSO,1985,4.3140993
LSO,1986,4.8399873
LSO,1987,4.181313
LSO,1988,3.3697553
LSO,1989,4.3077145
LSO,1990,3.5504758
LSO,1991,2.8888469
LSO,1992,2.7064536
LSO,1993,2.4754727
LSO,1994,2.7411225
LSO,1995,3.2418895
LSO,1996,2.8246737
LSO,1997,2.7121773
LSO,1998,2.8519285
LSO,1999,3.5624511
LSO,2000,3.284926
LSO,2001,2.744178
LSO,2002,2.516393
LSO,2003,2.369001
LSO,2004,2.1316628
LSO,2005,2.0492597
LSO,2006,2.074225
LSO,2007,2.3681545
LSO,2008,1.5479208
LSO,2009,2.7226818
LSO,2010,3.1625285
LSO,2011,2.255523
LSO,2012,2.1482399
LSO,2013,2.026532
LSO,2014,1.9537961
LSO,2015,1.8657529
LSO,2016,1.9638885
LSO,2017,2.2708147
LSO,2018,1.9993829
LSO,2019,1.8754042
LSO,2020,1.881468
LSO,2021,1.535566
LSO,2022,1.4729016
LSO,2023,1.6252797
LSO,2024,1.5674502
LBR,1965,1.1774968
LBR,1966,1.1451943
LBR,1967,1.1685824
LBR,1968,1.1018786
LBR,1969,0.9934854
LBR,1970,1.098731
LBR,1971,1.1859444
LBR,1972,1.1002445
LBR,1973,0.96899223
LBR,1974,0.93429154
LBR,1975,0.952381
LBR,1976,1.0725658
LBR,1977,1.1515602
LBR,1978,1.240937
LBR,1979,1.1546494
LBR,1980,1.4917516
LBR,1981,3.1128175
LBR,1982,5.017942
LBR,1983,4.7060966
LBR,1984,2.940483
LBR,1985,2.9543052
LBR,1986,2.8953626
LBR,1987,2.2872121
LBR,1988,2.407782
LBR,1991,7.183908
LBR,1992,10.134229
LBR,1993,18.98379
LBR,1994,29.727686
LBR,2004,0.5044593
LBR,2005,0.68506354
LBR,2006,0.35171324
LBR,2007,0.21443453
LBR,2008,0.29206443
LBR,2009,0.38184136
LBR,2010,0.4568667
LBR,2011,0.53591883
LBR,2012,0.56743926
LBR,2013,0.49643564
LBR,2014,0.4702589
LBR,2015,0.47862226
LBR,2016,0.45184276
LBR,2017,0.4015507
LBR,2018,0.40530023
LBR,2019,0.41886362
LBR,2020,0.4247942
LBR,2021,0.8470504
LBR,2022,1.3134876
LBR,2023,1.4241003
LBR,2024,0.7112069
LBY,1960,1.592
LBY,1961,1.8550724
LBY,1962,3.1041667
LBY,1963,2.407942
LBY,1964,1.8437499
LBY,1965,1.8571429
LBY,1966,2.9149232
LBY,1967,3.360947
LBY,1968,2.8559463
LBY,1969,3.7628868
LBY,1970,6.0729313
LBY,1971,5.32268
LBY,1972,3.7096772
LBY,1973,3.9848619
LBY,1974,3.2912698
LBY,1975,2.2539682
LBY,1976,1.9686162
LBY,1977,2.4639943
LBY,1978,3.7992265
LBY,1979,3.2207494
LBY,1980,2.9223642
LBY,1981,1.7551137
LBY,1982,2.2405257
LBY,1997,4.078027
LBY,1998,5.2974415
LBY,1999,3.7838604
LBY,2000,3.1468637
LBY,2001,2.413508
LBY,2002,2.0692387
LBY,2003,2.072048
LBY,2004,2.0710745
LBY,2005,1.5281112
LBY,2006,1.1203355
LBY,2007,0.94667745
LBY,2008,1.4898511
LBY,2012,3.745604
LBY,2013,7.639331
LBY,2014,15.479576
LBY,2022,4.3466606
LBY,2023,5.287051
LIE,2023,
LTU,1993,0.8122606
LTU,1994,0.4933776
LTU,1995,0.4514802
