COUNTRYCODE,YEAR,MILITARYSPENDINGSHAREGDP
BEL,1864,232797420.0
BEL,1865,172652740.0
BEL,1866,180890820.0
BEL,1867,174995760.0
BEL,1868,194333280.0
BEL,1869,196399020.0
BEL,1870,197173730.0
BEL,1871,195325310.0
BEL,1872,190890000.0
BEL,1873,202282750.0
BEL,1874,203009650.0
BEL,1875,216183600.0
BEL,1876,248140590.0
BEL,1877,225394540.0
BEL,1878,242877760.0
BEL,1879,217626720.0
BEL,1880,215441390.0
BEL,1881,212274350.0
BEL,1882,227556740.0
BEL,1883,224677540.0
BEL,1884,249976420.0
BEL,1885,238951470.0
BEL,1886,249407660.0
BEL,1887,214307040.0
BEL,1888,230446160.0
BEL,1889,244844620.0
BEL,1890,273954900.0
BEL,1891,244877740.0
BEL,1892,249841820.0
BEL,1893,251179380.0
BEL,1894,262105040.0
BEL,1895,281849380.0
BEL,1896,290670660.0
BEL,1897,293307170.0
BEL,1898,307577660.0
BEL,1899,316047740.0
BEL,1900,325285540.0
BEL,1901,317431700.0
BEL,1902,325629340.0
BEL,1903,320586460.0
BEL,1904,334555840.0
BEL,1905,349002700.0
BEL,1906,333332350.0
BEL,1907,327349730.0
BEL,1908,324157980.0
BEL,1909,353194140.0
BEL,1910,337233570.0
BEL,1911,352492860.0
BEL,1912,338817300.0
BEL,1913,426033470.0
BEL,1914,194767100.0
BEL,1915,265760530.0
BEL,1916,416635600.0
BEL,1917,431285980.0
BEL,1918,522849470.0
BEL,1919,463488770.0
BEL,1920,397897200.0
BEL,1921,497214900.0
BEL,1922,486509630.0
BEL,1923,423293100.0
BEL,1924,352866270.0
BEL,1925,337660860.0
BEL,1926,301437900.0
BEL,1927,310861730.0
BEL,1928,361901900.0
BEL,1929,419307870.0
BEL,1930,505679200.0
BEL,1931,562886800.0
BEL,1932,618596030.0
BEL,1933,702019260.0
BEL,1934,967275650.0
BEL,1935,887520960.0
BEL,1936,888338370.0
BEL,1937,954911400.0
BEL,1938,1082247400.0
BEL,1939,1111380100.0
BEL,1940,6147244500.0
BEL,1945,7798367700.0
BEL,1946,6946459600.0
BEL,1947,4995634000.0
BEL,1948,3618610700.0
BEL,1949,2260626400.0
BEL,1950,1841738500.0
BEL,1951,2365478700.0
BEL,1952,3844732700.0
BEL,1953,3448104000.0
BEL,1954,3515425800.0
BEL,1955,3077997300.0
BEL,1956,3171881000.0
BEL,1957,3452477200.0
BEL,1958,3237310000.0
BEL,1959,3050424300.0
BEL,1960,2952158500.0
BEL,1961,3210151400.0
BEL,1962,3440507400.0
BEL,1963,3745608700.0
BEL,1964,3978169900.0
BEL,1965,4075653000.0
BEL,1966,4246339300.0
BEL,1967,4555788000.0
BEL,1968,4606818300.0
BEL,1969,4767741400.0
BEL,1970,5012776000.0
BEL,1971,5262891000.0
BEL,1972,5563288600.0
BEL,1973,6092745700.0
BEL,1974,6495619000.0
BEL,1975,7259529000.0
BEL,1976,7766939000.0
BEL,1977,8191149600.0
BEL,1978,9031262000.0
BEL,1979,9968388000.0
BEL,1980,9430538000.0
BEL,1981,8305334000.0
BEL,1982,7827980300.0
BEL,1983,7261983000.0
BEL,1984,7137677300.0
BEL,1985,7027824000.0
BEL,1986,8003916000.0
BEL,1987,8316294000.0
BEL,1988,7481231400.0
BEL,1989,7445797400.0
BEL,1990,6867049000.0
BEL,1991,6999889000.0
BEL,1992,6674888000.0
BEL,1993,6714995000.0
BEL,1994,6921603000.0
BEL,1995,7155356700.0
BEL,1996,6876408000.0
BEL,1997,6381824500.0
BEL,1998,6127404000.0
BEL,1999,5870233000.0
BEL,2000,5364379600.0
BEL,2001,5156556300.0
BEL,2002,5212638000.0
BEL,2003,5601702400.0
BEL,2004,6040767500.0
BEL,2005,5778496000.0
BEL,2006,5889240600.0
BEL,2007,6463054000.0
BEL,2008,6669842400.0
BEL,2009,6796879400.0
BEL,2010,6371492400.0
BEL,2011,6587520000.0
BEL,2012,6173249500.0
BEL,2013,5817066000.0
BEL,2014,5725741000.0
BEL,2015,4946476500.0
BEL,2016,4865386500.0
BEL,2017,5630939600.0
BEL,2018,6040008000.0
BEL,2019,6499142700.0
BEL,2020,6987290000.0
BEL,2021,7391588400.0
BEL,2022,7865961500.0
BEL,2023,8473881000.0
BLZ,1981,6030694.5
BLZ,1982,6447548.0
BLZ,1983,6871594.0
BLZ,1984,7905333.0
BLZ,1985,8165164.0
BLZ,1986,10106222.0
BLZ,1987,14741854.0
BLZ,1988,13089150.0
BLZ,1989,11801508.0
BLZ,1990,11442350.0
BLZ,1991,11728748.0
BLZ,1992,11860684.0
BLZ,1993,12298947.0
BLZ,1994,15343805.0
BLZ,1995,17308274.0
BLZ,1996,19377872.0
BLZ,1997,20169948.0
BLZ,1998,22962358.0
BLZ,1999,22793176.0
BLZ,2000,20725542.0
BLZ,2001,20198062.0
BLZ,2002,19909270.0
BLZ,2003,20616736.0
BLZ,2004,20776522.0
BLZ,2005,19879416.0
BLZ,2006,19984906.0
BLZ,2007,20895866.0
BLZ,2008,21178880.0
BLZ,2009,18934760.0
BLZ,2010,18535282.0
BLZ,2011,18902674.0
BLZ,2012,18825668.0
BLZ,2013,20264580.0
BLZ,2014,22154708.0
BLZ,2015,23890748.0
BLZ,2016,24851532.0
BLZ,2017,28558502.0
BLZ,2018,30108712.0
BLZ,2019,31217234.0
BLZ,2020,32957566.0
BLZ,2021,31436694.0
BLZ,2022,31907996.0
BLZ,2023,31899356.0
BEN,1960,12552689.0
BEN,1961,14933151.0
BEN,1962,19262356.0
BEN,1963,21352890.0
BEN,1964,24127112.0
BEN,1965,26236392.0
BEN,1966,24411168.0
BEN,1967,25381930.0
BEN,1968,24296738.0
BEN,1969,25500148.0
BEN,1970,25030048.0
BEN,1971,25205084.0
BEN,1972,26403268.0
BEN,1973,24981860.0
BEN,1974,23662786.0
BEN,1975,24327076.0
BEN,1976,24778964.0
BEN,1977,27930420.0
BEN,1978,28868796.0
BEN,1979,39006984.0
BEN,1980,45032170.0
BEN,1981,48314930.0
BEN,1982,49586692.0
BEN,1983,54413230.0
BEN,1984,53891076.0
BEN,1985,51271404.0
BEN,1986,63780132.0
BEN,1987,65196924.0
BEN,1988,69341140.0
BEN,1989,62442316.0
BEN,1990,59562110.0
BEN,1991,43902524.0
BEN,1992,44515724.0
BEN,1993,41394230.0
BEN,1994,41153390.0
BEN,1995,40049988.0
BEN,1996,42103030.0
BEN,1997,43913660.0
BEN,1998,44771140.0
BEN,1999,42741108.0
BEN,2000,44181212.0
BEN,2001,49124344.0
BEN,2002,63499464.0
BEN,2003,78352230.0
BEN,2004,80557580.0
BEN,2005,71718550.0
BEN,2006,67803300.0
BEN,2007,71266410.0
BEN,2008,84846616.0
BEN,2009,99619016.0
BEN,2010,93344410.0
BEN,2011,91056700.0
BEN,2012,91086970.0
BEN,2013,100447410.0
BEN,2014,106236950.0
BEN,2015,110029140.0
BEN,2016,110024540.0
BEN,2017,128978150.0
BEN,2018,111986130.0
BEN,2019,97684344.0
BEN,2020,97087096.0
BEN,2021,112398550.0
BEN,2022,130709030.0
BEN,2023,145601920.0
BMU,2023,
BTN,1971,19597028.0
BTN,1972,18605630.0
BTN,1973,16655991.0
BTN,1974,16160299.0
BTN,1975,15692491.0
BTN,1976,14429280.0
BTN,1977,13792063.0
BTN,1978,13169803.0
BTN,1979,12428910.0
BTN,1980,11064392.0
BTN,1981,10660666.0
BTN,1982,11242423.0
BTN,1983,11047428.0
BTN,1984,11202259.0
BTN,1985,11111616.0
BTN,1986,12664259.0
BTN,1987,13214215.0
BTN,1988,14130173.0
BTN,1989,15288377.0
BTN,1990,16042603.0
BTN,1991,17588800.0
BTN,1992,20362048.0
BTN,1993,20752708.0
BTN,1994,21185484.0
BTN,1995,22785934.0
BTN,1996,25026174.0
BTN,1997,26678544.0
BTN,1998,29415904.0
BTN,1999,30391824.0
BTN,2000,29566160.0
BTN,2001,29824754.0
BTN,2002,30168128.0
BTN,2003,29593938.0
BTN,2004,29953754.0
BTN,2005,26859868.0
BTN,2006,26774338.0
BTN,2007,25757226.0
BTN,2008,27002558.0
BTN,2009,25559144.0
BTN,2010,26426588.0
BTN,2011,27775924.0
BTN,2012,26182796.0
BTN,2013,27302542.0
BTN,2014,28822044.0
BTN,2015,28401206.0
BTN,2016,29012556.0
BTN,2023,
BOL,1848,48713040.0
BOL,1849,48189244.0
BOL,1850,44175156.0
BOL,1851,45135220.0
BOL,1852,46307750.0
BOL,1853,40964424.0
BOL,1854,40196012.0
BOL,1855,40558336.0
BOL,1856,38050760.0
BOL,1857,35821880.0
BOL,1858,35712910.0
BOL,1859,37797868.0
BOL,1860,35928440.0
BOL,1861,31555136.0
BOL,1862,27846400.0
BOL,1863,23659406.0
BOL,1864,23704496.0
BOL,1865,17210382.0
BOL,1866,17780410.0
BOL,1867,17790096.0
BOL,1868,20628948.0
BOL,1869,19233558.0
BOL,1870,17561820.0
BOL,1871,18456466.0
BOL,1872,17815480.0
BOL,1873,19236720.0
BOL,1874,18101098.0
BOL,1875,21442640.0
BOL,1876,24093772.0
BOL,1877,22041408.0
BOL,1878,26114190.0
BOL,1879,24418448.0
BOL,1880,48112000.0
BOL,1881,41214904.0
BOL,1882,39784830.0
BOL,1883,38117150.0
BOL,1884,39458650.0
BOL,1885,35415240.0
BOL,1886,35487730.0
BOL,1887,31360476.0
BOL,1888,29825072.0
BOL,1889,28457624.0
BOL,1890,28826234.0
BOL,1891,24016346.0
BOL,1892,23105588.0
BOL,1893,20782404.0
BOL,1894,18843278.0
BOL,1895,19717468.0
BOL,1896,20043926.0
BOL,1897,20924262.0
BOL,1898,22210442.0
BOL,1899,23772502.0
BOL,1900,26575702.0
BOL,1901,28633384.0
BOL,1902,27583296.0
BOL,1903,25905222.0
BOL,1904,25878920.0
BOL,1905,25497992.0
BOL,1906,27067274.0
BOL,1907,27113036.0
BOL,1908,29304542.0
BOL,1909,32268550.0
BOL,1910,31502684.0
BOL,1911,36790332.0
BOL,1912,43019116.0
BOL,1913,56059330.0
BOL,1914,50330492.0
BOL,1915,58653420.0
BOL,1916,53929520.0
BOL,1917,51350092.0
BOL,1918,45719016.0
BOL,1919,36354376.0
BOL,1920,24997684.0
BOL,1921,26047592.0
BOL,1922,26407428.0
BOL,1923,27677570.0
BOL,1924,29745244.0
BOL,1925,36505036.0
BOL,1926,41563210.0
BOL,1927,46938416.0
BOL,1928,48580090.0
BOL,1929,48715160.0
BOL,1930,47936124.0
BOL,1931,50326280.0
BOL,1932,43344144.0
BOL,1933,209134380.0
BOL,1934,418699940.0
BOL,1935,252078370.0
BOL,1936,97234170.0
BOL,1937,67820120.0
BOL,1938,68340070.0
BOL,1939,67853640.0
BOL,1940,72425570.0
BOL,1941,79320090.0
BOL,1942,85056490.0
BOL,1943,88269490.0
BOL,1944,94043340.0
BOL,1945,107646500.0
BOL,1946,84742456.0
BOL,1947,65207396.0
BOL,1948,70528290.0
BOL,1949,106806480.0
BOL,1950,123574920.0
BOL,1951,127321560.0
BOL,1952,142339420.0
BOL,1953,114688150.0
BOL,1954,34679420.0
BOL,1955,31566694.0
BOL,1956,17450354.0
BOL,1957,21460324.0
BOL,1958,20849000.0
BOL,1959,22495844.0
BOL,1960,29168624.0
BOL,1961,37766548.0
BOL,1962,44533576.0
BOL,1963,67021104.0
BOL,1964,91121510.0
BOL,1965,105619170.0
BOL,1966,108839050.0
BOL,1967,106398720.0
BOL,1968,101768056.0
BOL,1969,104596750.0
BOL,1970,117861720.0
BOL,1971,120371080.0
BOL,1972,147636420.0
BOL,1973,141013170.0
BOL,1974,173698580.0
BOL,1975,223422690.0
BOL,1976,248366540.0
BOL,1977,263054380.0
BOL,1978,291261900.0
BOL,1979,339225280.0
BOL,1980,367176960.0
BOL,1981,383878100.0
BOL,1982,304854530.0
BOL,1983,258992800.0
BOL,1984,294225020.0
BOL,1985,297653120.0
BOL,1986,258455140.0
BOL,1987,295034050.0
BOL,1988,296117660.0
BOL,1989,289818700.0
BOL,1990,272957020.0
BOL,1991,242491410.0
BOL,1992,242216560.0
BOL,1993,236285660.0
BOL,1994,248469810.0
BOL,1995,263973090.0
BOL,1996,262542300.0
BOL,1997,290826140.0
BOL,1998,311499970.0
BOL,1999,282665570.0
BOL,2000,261843900.0
BOL,2001,254561460.0
BOL,2002,237134380.0
BOL,2003,229977220.0
BOL,2004,227045250.0
BOL,2005,217211890.0
BOL,2006,232050560.0
BOL,2007,236789760.0
BOL,2008,328088320.0
BOL,2009,362178500.0
BOL,2010,415766000.0
BOL,2011,409875870.0
BOL,2012,451473660.0
BOL,2013,479940160.0
BOL,2014,511706400.0
BOL,2015,528594500.0
BOL,2016,552091140.0
BOL,2017,676319740.0
BOL,2018,653608300.0
BOL,2019,680842560.0
BOL,2020,648540200.0
BOL,2021,642392700.0
BOL,2022,640375040.0
BOL,2023,690385800.0
BES,2023,
BIH,1992,1030816640.0
BIH,1993,1043978400.0
BIH,1994,987883800.0
BIH,1995,578762430.0
BIH,1996,496742980.0
BIH,1997,508327900.0
BIH,1998,508639300.0
BIH,1999,441915140.0
BIH,2000,306931620.0
BIH,2001,272295840.0
BIH,2002,285170270.0
BIH,2003,252585950.0
BIH,2004,270075330.0
BIH,2005,244818240.0
BIH,2006,232198100.0
BIH,2007,244191410.0
BIH,2008,277164960.0
BIH,2009,286436670.0
BIH,2010,275119400.0
BIH,2011,260493310.0
BIH,2012,256779300.0
BIH,2013,243940770.0
BIH,2014,229822030.0
BIH,2015,223134580.0
BIH,2016,202449800.0
BIH,2017,217403410.0
BIH,2018,212875920.0
BIH,2019,211634420.0
BIH,2020,214830300.0
BIH,2021,219231340.0
BIH,2022,216350220.0
BIH,2023,235305970.0
BWA,1966,32070260.0
BWA,1967,34238136.0
BWA,1968,33493274.0
BWA,1969,31870104.0
BWA,1970,32605216.0
BWA,1971,32551350.0
BWA,1972,31963376.0
BWA,1973,30287568.0
BWA,1974,26803666.0
BWA,1975,26772722.0
BWA,1976,26651120.0
BWA,1977,25259548.0
BWA,1978,34962852.0
BWA,1979,52164164.0
BWA,1980,70941590.0
BWA,1981,66474144.0
BWA,1982,61670324.0
BWA,1983,60318304.0
BWA,1984,59622916.0
BWA,1985,62128284.0
BWA,1986,80394560.0
BWA,1987,120715050.0
BWA,1988,161526300.0
BWA,1989,200292600.0
BWA,1990,229324260.0
BWA,1991,230932670.0
BWA,1992,284965920.0
BWA,1993,315352130.0
BWA,1994,313523170.0
BWA,1995,331889630.0
BWA,1996,322601570.0
BWA,1997,345238820.0
BWA,1998,363170020.0
BWA,1999,364514270.0
BWA,2000,356816580.0
BWA,2001,364605340.0
BWA,2002,381071260.0
BWA,2003,427923700.0
BWA,2004,466402200.0
BWA,2005,416786140.0
BWA,2006,381884160.0
BWA,2007,403029060.0
BWA,2008,401085630.0
BWA,2009,460182600.0
BWA,2010,548856260.0
BWA,2011,534698000.0
BWA,2012,470690100.0
BWA,2013,428742530.0
BWA,2014,430381760.0
BWA,2015,477118620.0
BWA,2016,569427260.0
BWA,2017,617109700.0
BWA,2018,633482900.0
BWA,2019,683125600.0
BWA,2020,673175230.0
BWA,2021,635892700.0
BWA,2022,646627800.0
BWA,2023,643924800.0
BRA,1822,72652210.0
BRA,1823,81805800.0
BRA,1824,85215010.0
BRA,1825,89184330.0
BRA,1826,92386780.0
BRA,1827,96873080.0
BRA,1828,104894320.0
BRA,1829,111981864.0
BRA,1830,104147310.0
BRA,1831,129654584.0
BRA,1832,126609064.0
BRA,1833,131621370.0
BRA,1834,116877470.0
BRA,1835,106781976.0
BRA,1836,97418110.0
BRA,1837,116631080.0
BRA,1838,143276100.0
BRA,1839,163315460.0
BRA,1840,280964400.0
BRA,1841,230530510.0
BRA,1842,283867700.0
BRA,1843,395628670.0
BRA,1844,235323600.0
BRA,1845,249786540.0
BRA,1846,244400050.0
BRA,1847,239786580.0
BRA,1848,283769280.0
BRA,1849,281795740.0
BRA,1850,266203950.0
BRA,1851,280017150.0
BRA,1852,329222240.0
BRA,1853,341648960.0
BRA,1854,369345150.0
BRA,1855,370358400.0
BRA,1856,362538430.0
BRA,1857,317079650.0
BRA,1858,308724000.0
BRA,1859,333641950.0
BRA,1860,379233760.0
BRA,1861,344084930.0
BRA,1862,320764480.0
BRA,1863,296448500.0
BRA,1864,383846530.0
BRA,1865,201240980.0
BRA,1866,241583920.0
BRA,1867,592812160.0
BRA,1868,260722080.0
BRA,1869,250070400.0
BRA,1870,240811680.0
BRA,1871,265894600.0
BRA,1872,299358000.0
BRA,1873,378731620.0
BRA,1874,343281800.0
BRA,1875,346833100.0
BRA,1876,362758300.0
BRA,1877,318558050.0
BRA,1878,339754980.0
BRA,1879,308777540.0
BRA,1880,272716480.0
BRA,1881,265624880.0
BRA,1882,289073100.0
BRA,1883,277204500.0
BRA,1884,267506260.0
BRA,1885,250650700.0
BRA,1886,267181150.0
BRA,1887,264973730.0
BRA,1888,309815520.0
BRA,1889,336511780.0
BRA,1890,378018940.0
BRA,1891,339564300.0
BRA,1892,352992200.0
BRA,1893,242122690.0
BRA,1894,240499870.0
BRA,1895,255790560.0
BRA,1896,335086270.0
BRA,1897,325881020.0
BRA,1898,317325280.0
BRA,1899,320062940.0
BRA,1900,336363970.0
BRA,1901,345672640.0
BRA,1902,364833000.0
BRA,1903,428147300.0
BRA,1904,482358370.0
BRA,1905,552713800.0
BRA,1906,611490900.0
BRA,1907,694895000.0
BRA,1908,752997440.0
BRA,1909,929086300.0
BRA,1910,902353700.0
BRA,1911,993387100.0
BRA,1912,921052200.0
BRA,1913,1027776000.0
BRA,1914,748190000.0
BRA,1915,841405800.0
BRA,1916,810999500.0
BRA,1917,729487100.0
BRA,1918,627301440.0
BRA,1919,470500060.0
BRA,1920,299315420.0
BRA,1921,505034140.0
BRA,1922,579414800.0
BRA,1923,566285000.0
BRA,1924,472136670.0
BRA,1925,574040500.0
BRA,1926,586144000.0
BRA,1927,580709500.0
BRA,1928,659227500.0
BRA,1929,701242100.0
BRA,1930,675206460.0
BRA,1931,664064200.0
BRA,1932,757863040.0
BRA,1933,754091840.0
BRA,1934,985768770.0
BRA,1935,939738500.0
BRA,1936,920648200.0
BRA,1937,1049434300.0
BRA,1938,1086482200.0
BRA,1939,1215383400.0
BRA,1940,1385061800.0
BRA,1941,1611021000.0
BRA,1942,1761654500.0
BRA,1943,1690962400.0
BRA,1944,1729510700.0
BRA,1945,3072277500.0
BRA,1946,3223934000.0
BRA,1947,2888213500.0
BRA,1948,2774930000.0
BRA,1949,3306975700.0
BRA,1950,3358554600.0
BRA,1951,3671265000.0
BRA,1952,4010495700.0
BRA,1953,3848416800.0
BRA,1954,3050288600.0
BRA,1955,3000182000.0
BRA,1956,4042954200.0
BRA,1957,4512039000.0
BRA,1958,4022621700.0
BRA,1959,2805246200.0
BRA,1960,2377353500.0
BRA,1961,2324259600.0
BRA,1962,2631730700.0
BRA,1963,2815839500.0
BRA,1964,3642418200.0
BRA,1965,3805913300.0
BRA,1966,4305004000.0
BRA,1967,5071573500.0
BRA,1968,5032514000.0
BRA,1969,5381491000.0
BRA,1970,5432270300.0
BRA,1971,6020274000.0
BRA,1972,6635251000.0
BRA,1973,6534119400.0
BRA,1974,6441531000.0
BRA,1975,6680606700.0
BRA,1976,6733006000.0
BRA,1977,6347162600.0
BRA,1978,6380786700.0
BRA,1979,5675819000.0
BRA,1980,4716846000.0
BRA,1981,4326202400.0
BRA,1982,4844217300.0
BRA,1983,4270208000.0
BRA,1984,4249072400.0
BRA,1985,5025829400.0
BRA,1986,5518559000.0
BRA,1987,5975729700.0
BRA,1988,7798867000.0
BRA,1989,9669477000.0
BRA,1990,7768871400.0
BRA,1991,7746959000.0
BRA,1992,9061928000.0
BRA,1993,11120579000.0
BRA,1994,14038138000.0
BRA,1995,17551327000.0
BRA,1996,19987583000.0
BRA,1997,23047856000.0
BRA,1998,23014201000.0
BRA,1999,21446695000.0
BRA,2000,19633508000.0
BRA,2001,17170545000.0
BRA,2002,14985256000.0
BRA,2003,14004470000.0
BRA,2004,15295720000.0
BRA,2005,17506111000.0
BRA,2006,20910414000.0
BRA,2007,25562716000.0
BRA,2008,30409003000.0
BRA,2009,32984015000.0
BRA,2010,36376805000.0
BRA,2011,38620484000.0
BRA,2012,38422684000.0
BRA,2013,35333607000.0
BRA,2014,33877359000.0
BRA,2015,29709640000.0
BRA,2016,28812014000.0
BRA,2017,34454815000.0
BRA,2018,33582120000.0
BRA,2019,33744214000.0
BRA,2020,28497138000.0
BRA,2021,27253980000.0
BRA,2022,27008379000.0
BRA,2023,27321027000.0
IOT,2023,
VGB,2023,
BRN,1984,449702560.0
BRN,1985,437289500.0
BRN,1986,470000320.0
BRN,1987,439401280.0
BRN,1988,474953000.0
BRN,1989,529479420.0
BRN,1990,495851330.0
BRN,1991,511684770.0
BRN,1992,534443840.0
BRN,1993,482449540.0
BRN,1994,464788380.0
BRN,1995,484145440.0
BRN,1996,521014200.0
BRN,1997,544682750.0
BRN,1998,544863300.0
BRN,1999,514555500.0
BRN,2000,468304960.0
BRN,2001,422051330.0
BRN,2002,400427460.0
BRN,2003,381727260.0
BRN,2004,412074850.0
BRN,2005,393296000.0
BRN,2006,416332480.0
BRN,2007,424237600.0
BRN,2008,444721660.0
BRN,2009,418155680.0
BRN,2010,442874050.0
BRN,2011,449170300.0
BRN,2012,465772380.0
BRN,2013,480818500.0
BRN,2014,569878850.0
BRN,2015,504392420.0
BRN,2016,465774940.0
BRN,2017,456467870.0
BRN,2018,462014080.0
BRN,2019,529360220.0
BRN,2020,543039500.0
BRN,2021,544594240.0
BRN,2022,541097300.0
BRN,2023,550051600.0
BGR,1908,159502220.0
BGR,1909,184010980.0
BGR,1910,185904320.0
BGR,1911,192753730.0
BGR,1912,172072060.0
BGR,1913,223260600.0
BGR,1914,209383420.0
BGR,1915,261899700.0
BGR,1916,278309730.0
BGR,1917,255513460.0
BGR,1918,129019336.0
BGR,1919,65777084.0
BGR,1920,45296044.0
BGR,1921,48714364.0
BGR,1922,50510436.0
BGR,1923,106869690.0
BGR,1924,107249780.0
BGR,1925,113189944.0
BGR,1926,113992670.0
BGR,1927,111397910.0
BGR,1928,111547920.0
BGR,1929,106189080.0
BGR,1930,102010560.0
BGR,1931,105530110.0
BGR,1932,109150984.0
BGR,1933,106305010.0
BGR,1934,160756400.0
BGR,1935,203345940.0
BGR,1936,251538320.0
BGR,1937,277713920.0
BGR,1938,339852670.0
BGR,1939,368570720.0
BGR,1940,441824420.0
BGR,1941,436837100.0
BGR,1942,385421000.0
BGR,1943,349246700.0
BGR,1944,344079520.0
BGR,1945,325794300.0
BGR,1946,226634260.0
BGR,1947,198085280.0
BGR,1948,207755680.0
BGR,1949,281922180.0
BGR,1950,339922270.0
BGR,1951,584468300.0
BGR,1952,912172700.0
BGR,1953,1068816060.0
BGR,1954,1182058800.0
BGR,1955,1109068500.0
BGR,1956,1121955100.0
BGR,1957,1167791600.0
BGR,1958,1255410700.0
BGR,1959,1186151600.0
BGR,1960,1317782700.0
BGR,1961,1572396300.0
BGR,1962,1762364900.0
BGR,1963,1787228700.0
BGR,1964,1808886800.0
BGR,1965,1850671700.0
BGR,1966,2312644600.0
BGR,1967,2590206500.0
BGR,1968,2868216000.0
BGR,1969,3021325000.0
BGR,1970,3442597400.0
BGR,1971,4568050700.0
BGR,1972,4376314400.0
BGR,1973,3873004500.0
BGR,1974,3923670000.0
BGR,1975,3663928800.0
BGR,1976,3989760800.0
BGR,1977,3923433500.0
BGR,1978,3610804500.0
BGR,1979,3951095800.0
BGR,1980,4142774800.0
BGR,1981,4560694000.0
BGR,1982,5509855000.0
BGR,1983,6181430300.0
BGR,1984,6584353300.0
BGR,1985,6429039000.0
BGR,1986,7702368000.0
BGR,1987,8131884500.0
BGR,1988,7656691700.0
BGR,1989,6433509000.0
BGR,1990,4263243800.0
BGR,1991,2217682000.0
BGR,1992,1526543600.0
BGR,1993,1064153660.0
BGR,1994,793428500.0
BGR,1995,702806850.0
BGR,1996,559510500.0
BGR,1997,567401600.0
BGR,1998,604670300.0
BGR,1999,636364740.0
BGR,2000,628226370.0
BGR,2001,633746800.0
BGR,2002,653295550.0
BGR,2003,730403460.0
BGR,2004,883674430.0
BGR,2005,881836860.0
BGR,2006,1014088100.0
BGR,2007,1220181800.0
BGR,2008,1357164800.0
BGR,2009,1162325100.0
BGR,2010,976516030.0
BGR,2011,873892700.0
BGR,2012,861059600.0
BGR,2013,852767170.0
BGR,2014,816182460.0
BGR,2015,729846100.0
BGR,2016,817354700.0
BGR,2017,978471200.0
BGR,2018,1223477200.0
BGR,2019,1910210700.0
BGR,2020,1733885000.0
BGR,2021,1766010400.0
BGR,2022,1812736300.0
BGR,2023,1938481700.0
BFA,1960,10163474.0
BFA,1961,13068488.0
BFA,1962,25103804.0
BFA,1963,30127268.0
BFA,1964,30987368.0
BFA,1965,25717852.0
BFA,1966,24022328.0
BFA,1967,24134784.0
BFA,1968,23986448.0
BFA,1969,24559560.0
BFA,1970,25389820.0
BFA,1971,25510480.0
BFA,1972,25601966.0
BFA,1973,25968782.0
BFA,1974,27929416.0
BFA,1975,51806644.0
BFA,1976,66404450.0
BFA,1977,67256680.0
BFA,1978,74920610.0
BFA,1979,77583420.0
BFA,1980,75014490.0
BFA,1981,75876984.0
BFA,1982,76811840.0
BFA,1983,70887300.0
BFA,1984,74575220.0
BFA,1985,80667020.0
BFA,1986,98540820.0
BFA,1987,102212264.0
BFA,1988,108162290.0
BFA,1989,120290820.0
BFA,1990,132239336.0
BFA,1991,147318060.0
BFA,1992,149098660.0
BFA,1993,102651470.0
BFA,1994,92136776.0
BFA,1995,89322480.0
BFA,1996,88894590.0
BFA,1997,89759790.0
BFA,1998,90631480.0
BFA,1999,86236860.0
BFA,2000,70135080.0
BFA,2001,67517740.0
BFA,2002,74897860.0
BFA,2003,80038340.0
BFA,2004,88325870.0
BFA,2005,92793700.0
BFA,2006,97562240.0
BFA,2007,121953730.0
BFA,2008,137429550.0
BFA,2009,134561120.0
BFA,2010,145537170.0
BFA,2011,157639000.0
BFA,2012,162949730.0
BFA,2013,182239730.0
BFA,2014,181730000.0
BFA,2015,182622140.0
BFA,2016,192128620.0
BFA,2017,244585490.0
BFA,2018,364087970.0
BFA,2019,453710300.0
BFA,2020,516860160.0
BFA,2021,580070340.0
BFA,2022,676320640.0
BFA,2023,789382600.0
BDI,1962,17420516.0
BDI,1963,13579754.0
BDI,1964,14047361.0
BDI,1965,17283630.0
BDI,1966,16356091.0
BDI,1967,17474190.0
BDI,1968,19085850.0
BDI,1969,19108122.0
BDI,1970,19974288.0
BDI,1971,19034690.0
BDI,1972,27286166.0
BDI,1973,31623498.0
BDI,1974,34461176.0
BDI,1975,36119016.0
BDI,1976,39393820.0
BDI,1977,43571990.0
BDI,1978,51495388.0
BDI,1979,63464824.0
BDI,1980,73614984.0
BDI,1981,70188380.0
BDI,1982,76479140.0
BDI,1983,72470350.0
BDI,1984,64811110.0
BDI,1985,63464030.0
BDI,1986,70944460.0
BDI,1987,58191396.0
BDI,1988,56485824.0
BDI,1989,52939156.0
BDI,1990,50271410.0
BDI,1991,55415400.0
BDI,1992,64580292.0
BDI,1993,53670100.0
BDI,1994,62994360.0
BDI,1995,69648024.0
BDI,1996,76987770.0
BDI,1997,103093920.0
BDI,1998,99780264.0
BDI,1999,93173990.0
BDI,2000,80550730.0
BDI,2001,70476380.0
BDI,2002,83198080.0
BDI,2003,61368350.0
BDI,2004,69011940.0
BDI,2005,75674910.0
BDI,2006,81826410.0
BDI,2007,86545420.0
BDI,2008,83728670.0
BDI,2009,64643236.0
BDI,2010,64472790.0
BDI,2011,71532504.0
BDI,2012,72655390.0
BDI,2013,73372250.0
BDI,2014,72103710.0
